"sector","impactType","physicalmeasure","year","physical_impacts","annual_impacts","scenario"
"Air Quality","Ozone","Premature Mortality",2059,859.892547685957,11.2654757557482,"RCP60"
"Air Quality","Ozone","Premature Mortality",2060,886.008563880792,11.6664332984883,"RCP60"
"Air Quality","Ozone","Premature Mortality",2061,904.412722312776,11.9720659353824,"RCP60"
"Air Quality","Ozone","Premature Mortality",2062,922.909782332217,12.2805384059054,"RCP60"
"Air Quality","Ozone","Premature Mortality",2063,941.499743939113,12.5918381810825,"RCP60"
"Air Quality","Ozone","Premature Mortality",2064,960.182607133465,12.905953145759,"RCP60"
"Air Quality","Ozone","Premature Mortality",2065,978.958371915274,13.2228715795328,"RCP60"
"Air Quality","Ozone","Premature Mortality",2066,1005.73387638153,13.6549543068613,"RCP60"
"Air Quality","Ozone","Premature Mortality",2067,1040.67091065216,14.2011130041581,"RCP60"
"Air Quality","Ozone","Premature Mortality",2068,1060.72088611353,14.5468682415631,"RCP60"
"Air Quality","Ozone","Premature Mortality",2069,1079.46735843979,14.8763473679721,"RCP60"
"Air Quality","Ozone","Premature Mortality",2070,1098.29263066677,15.2084019565107,"RCP60"
"Air Quality","Ozone","Premature Mortality",2071,1111.67654483721,15.4721421735551,"RCP60"
"Air Quality","Ozone","Premature Mortality",2072,1130.4076400584,15.8114711625602,"RCP60"
"Air Quality","Ozone","Premature Mortality",2073,1143.90123219367,16.0786998104089,"RCP60"
"Air Quality","Ozone","Premature Mortality",2074,1162.76637826076,16.4225779433977,"RCP60"
"Air Quality","Ozone","Premature Mortality",2075,1176.36964836086,16.6932771568868,"RCP60"
"Air Quality","Ozone","Premature Mortality",2076,1189.69507984803,16.9671183848777,"RCP60"
"Air Quality","Ozone","Premature Mortality",2077,1208.41993745705,17.3191296606809,"RCP60"
"Air Quality","Ozone","Premature Mortality",2078,1227.20922657773,17.6735936938427,"RCP60"
"Air Quality","Ozone","Premature Mortality",2079,1246.06294721007,18.0304997364377,"RCP60"
"Air Quality","Ozone","Premature Mortality",2080,1264.98109935406,18.3898373150818,"RCP60"
"Air Quality","Ozone","Premature Mortality",2081,1283.66476207435,18.7531631276958,"RCP60"
"Air Quality","Ozone","Premature Mortality",2082,1296.99775249003,19.0394714303398,"RCP60"
"Air Quality","Ozone","Premature Mortality",2083,1315.78595709827,19.4070007582917,"RCP60"
"Air Quality","Ozone","Premature Mortality",2084,1329.20448178591,19.6964640618545,"RCP60"
"Air Quality","Ozone","Premature Mortality",2085,1342.66102170554,19.9872438582191,"RCP60"
"Air Quality","Ozone","Premature Mortality",2086,1356.53427192304,20.2906226496552,"RCP60"
"Air Quality","Ozone","Premature Mortality",2087,1370.45490966328,20.5955504244215,"RCP60"
"Air Quality","Ozone","Premature Mortality",2088,1378.95118770763,20.8194156051653,"RCP60"
"Air Quality","Ozone","Premature Mortality",2089,1392.95475361265,21.1268869926486,"RCP60"
"Air Quality","Ozone","Premature Mortality",2090,1412.50114802038,21.5196361800912,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2010,487.827481439358,4.78070931810571,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2011,508.031062365061,5.00371733983361,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2012,560.217138115477,5.54463452646729,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2013,597.273090851495,5.93941837961953,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2014,651.037894664833,6.50391263154846,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2015,673.107245119447,6.75453795333472,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2016,694.805218723185,7.0266060173118,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2017,716.759139657522,7.30323867186582,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2018,738.969007922454,7.58442664650591,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2019,761.434823517984,7.87016118056235,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2020,784.156586444112,8.16043398728082,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2021,823.993528268124,8.63390455701463,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2022,864.326902556612,9.11685114880906,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2023,922.447190862763,9.7927916618928,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2024,963.897538196321,10.2970516728114,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2025,1005.84431799435,10.8106661032572,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2026,1047.86471513487,11.3366459213651,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2027,1090.35304835422,11.8719984386278,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2028,1115.41966780785,12.2206874313079,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2029,1140.7202553009,12.5737237065505,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2030,1184.37842871733,13.1320542844729,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2031,1209.72127625635,13.4951587403085,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2032,1235.28173433508,13.8625132237095,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2033,1279.50983664708,14.442368958953,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2034,1325.65409612036,15.0481146298914,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2035,1373.98076955345,15.6830414054568,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2036,1422.22214166866,16.3459727674378,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2037,1470.91490237257,17.0195059797994,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2038,1520.05905166517,17.7036033381849,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2039,1569.65458954647,18.3982291072372,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2040,1598.86105477176,18.8575493989654,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2041,1627.70763456397,19.3125293505448,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2042,1677.81650337781,20.0233498396226,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2043,1707.19036789117,20.490250477599,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2044,1758.0374353146,21.2183747047672,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2045,1809.30633051495,21.9564648558294,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2046,1882.16739955389,22.9745893154882,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2047,1934.0686046255,23.7435084369555,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2048,2008.05134916039,24.7900674385845,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2049,2060.87028872868,25.5818381547482,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2050,2114.0971102955,26.3836199272703,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2051,2167.57989854663,27.2055263892157,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2052,2199.38579892756,27.7589707020242,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2053,2253.57107425697,28.5984417791306,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2054,2308.15777077397,29.4480682311999,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2055,2363.14588847855,30.3078273108334,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2056,2418.68315974819,31.1907687058798,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2057,2497.20986737971,32.3769143115168,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2058,2553.66223076943,33.283531748887,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2059,2610.52130176807,34.2005108825214,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2060,2690.67483983529,35.4292044417335,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2061,2748.47388887926,36.3826268776874,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2062,2806.68031074643,37.3466031122993,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2063,2865.29410543675,38.3211147418032,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2064,2924.31527295028,39.3061440769023,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2065,2983.74381328698,40.3016741070719,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2066,3066.71673347087,41.63713468447,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2067,3173.87903649558,43.3111124731609,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2068,3232.5223316621,44.3312440267777,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2069,3286.52047377167,45.2921710114929,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2070,3340.9205511503,46.2627729877552,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2071,3381.26511406372,47.0599247723955,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2072,3435.59033839022,48.0549986012312,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2073,3476.50385746709,48.8658114361378,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2074,3531.52447266003,49.8782360718291,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2075,3573.00694790034,50.702766216292,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2076,3613.69485124552,51.537565706112,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2077,3668.65242804741,52.5792939290886,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2078,3723.96223424439,53.6304600991211,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2079,3779.62426983647,54.6910688209648,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2080,3835.63853482366,55.7611245661171,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2081,3890.9838362718,56.8436999788942,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2082,3932.3362835421,57.7253153918351,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2083,3988.2813995343,58.8245981251662,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2084,4030.12460415883,59.7193325168121,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2085,4072.18592316301,60.6197482212423,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2086,4111.30910211708,61.4956977599183,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2087,4150.58159851651,62.3760125197597,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2088,4175.40781274519,63.0403391719094,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2089,4214.94161467401,63.92784470772,"RCP60"
"Air Quality","PM2.5","Premature Mortality",2090,4269.29499238697,65.0432568571102,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2010,-10.926081757273,-0.107075601221275,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2011,-11.3496891512177,-0.111785756058477,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2012,-12.4842489545812,-0.123560300249715,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2013,-13.2772372594092,-0.13203184308317,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2014,-14.4372935418425,-0.144229539634561,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2015,-14.8910104465183,-0.149429226848781,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2016,-15.3393992027556,-0.155128245781027,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2017,-15.7919401377977,-0.160908039447201,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2018,-16.2486318096058,-0.166768233504821,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2019,-16.7094727478337,-0.172708470516334,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2020,-17.1744614538274,-0.178728408820228,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2021,-18.0147389927732,-0.188760629479753,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2022,-18.8632023958138,-0.198967552582027,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2023,-20.096541231361,-0.213346892215357,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2024,-20.9634181613964,-0.223946417012932,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2025,-21.838471762426,-0.234716667585057,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2026,-22.7097586922233,-0.245692492107859,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2027,-23.5884128502087,-0.256835711103004,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2028,-24.0880945454889,-0.263912393471372,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2029,-24.5914433326418,-0.271062087810802,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2030,-25.4884879017968,-0.282609171730713,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2031,-25.9831901801608,-0.289857906067439,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2032,-26.4810227766721,-0.297173930622851,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2033,-27.3767462228452,-0.30901291926137,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2034,-28.0978533230869,-0.318951767959007,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2035,-28.6137797313836,-0.326606530628339,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2036,-29.1174547842788,-0.334654558536473,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2037,-29.6238578222545,-0.342768588813225,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2038,-30.1329821132696,-0.350948446473549,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2039,-30.6448209058944,-0.359193952434975,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2040,-30.9538330565274,-0.365080776849694,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2041,-31.2524757865549,-0.370806367856544,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2042,-31.7590297571889,-0.379017706712818,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2043,-32.060612220866,-0.384801828329315,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2044,-32.5713004745692,-0.393114528853759,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2045,-33.0843476970119,-0.401488297054006,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2046,-33.8053057865354,-0.412642901643197,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2047,-34.319965758078,-0.421327555074364,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2048,-35.0471217310451,-0.432668473146448,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2049,-35.5668217592013,-0.441495363827069,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2050,-36.0887467117243,-0.450382232801299,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2051,-36.6080635904534,-0.459471708856475,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2052,-36.9170056761832,-0.465938299443109,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2053,-37.4400139733904,-0.475124158301009,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2054,-37.9651341114736,-0.484368908346522,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2055,-38.4923597582113,-0.49367235346161,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2056,-39.0260698108227,-0.503271010120904,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2057,-39.7772341957736,-0.515721213474555,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2058,-40.3158588973027,-0.525462668251046,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2059,-40.8566477530477,-0.535264058238125,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2060,-41.6165638233465,-0.547982136685847,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2061,-42.1649360353112,-0.558153796294505,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2062,-42.7154992428151,-0.568386356955946,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2063,-43.2682471254368,-0.578679675368897,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2064,-43.8231733437354,-0.589033604307007,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2065,-44.3802715392515,-0.599447992952151,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2066,-45.1563464031264,-0.613092450478005,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2067,-46.1565223667186,-0.629857127070033,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2068,-46.6690072947173,-0.640025014090406,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2069,-47.1299801528422,-0.649507324809413,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2070,-47.592787726002,-0.659032233994421,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2071,-47.9335193425456,-0.667131306845481,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2072,-48.3900799486687,-0.676851718396764,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2073,-48.7332895857495,-0.684996144746112,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2074,-49.1929255371686,-0.694786733605348,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2075,-49.5386076854359,-0.702977766564737,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2076,-49.8715664078675,-0.711255165810781,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2077,-50.3216603762858,-0.721212331726048,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2078,-50.7732488232634,-0.731208461267137,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2079,-51.2263300633621,-0.741243717080378,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2080,-51.6809024052314,-0.751318251327335,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2081,-52.1247425322726,-0.761494611815354,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2082,-52.4524562209443,-0.769983633165544,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2083,-52.8987150961632,-0.78022219225374,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2084,-53.2283649471917,-0.788750407947012,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2085,-53.558861037716,-0.797292837897001,"RCP60"
"Extreme Temperature","Cold","Premature Mortality",2086,-53.9056629679625,-0.806304336426281,"RCP60"
